"subject_uri","subjectBirthDate","r_property","target"
"http://dbpedia.org/resource/André_Neves",1975,"almaMater","http://dbpedia.org/resource/Instituto_Superior_Técnico"
"http://dbpedia.org/resource/Terence_Tao",1975-07-17,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Terence_Tao",1975-07-17,"almaMater","http://dbpedia.org/resource/Flinders_University"
"http://dbpedia.org/resource/Laure_Saint-Raymond",1975-08-04,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Laure_Saint-Raymond",1975-08-04,"almaMater","http://dbpedia.org/resource/Paris_Diderot_University"
"http://dbpedia.org/resource/Martin_Hairer",1975-11-14,"almaMater","http://dbpedia.org/resource/University_of_Geneva"
"http://dbpedia.org/resource/Alexei_Borodin",1975-06-30,"institution","http://dbpedia.org/resource/California_Institute_of_Technology"
"http://dbpedia.org/resource/Alexei_Borodin",1975-06-30,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Assaf_Naor",1975-05-07,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Assaf_Naor",1975-05-07,"institution","http://dbpedia.org/resource/Microsoft_Research"
"http://dbpedia.org/resource/Assaf_Naor",1975-05-07,"institution","http://dbpedia.org/resource/NYU"
"http://dbpedia.org/resource/Mark_D._McDonnell",1975-02-28,"institution","http://dbpedia.org/resource/University_of_Adelaide"
"http://dbpedia.org/resource/Mark_D._McDonnell",1975-02-28,"institution","http://dbpedia.org/resource/University_of_South_Australia"
"http://dbpedia.org/resource/Roman_Bezrukavnikov",1975-07-01,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Roman_Bezrukavnikov",1975-07-01,"institution","http://dbpedia.org/resource/Northwestern_University"
"http://dbpedia.org/resource/Adam_Logan",1975,"institution","http://dbpedia.org/resource/Tutte_Institute_for_Mathematics_and_Computing"
"http://dbpedia.org/resource/André_Neves",1975,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/André_Neves",1975,"institution","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/André_Neves",1975,"institution","http://dbpedia.org/resource/Imperial_College_London"
"http://dbpedia.org/resource/Nalini_Anantharaman",1976-02-26,"almaMater","http://dbpedia.org/resource/Pierre_and_Marie_Curie_University"
"http://dbpedia.org/resource/Timothy_Browning",1976-02-28,"almaMater","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Dan_Margalit_(mathematician)",1976-03-06,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Dan_Margalit_(mathematician)",1976-03-06,"almaMater","http://dbpedia.org/resource/Brown_University"
"http://dbpedia.org/resource/Andrew_Booker_(mathematician)",1976,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Andrew_Booker_(mathematician)",1976,"almaMater","http://dbpedia.org/resource/University_of_Virginia"
"http://dbpedia.org/resource/Ioana_Dumitriu",1976-07-06,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Ioana_Dumitriu",1976-07-06,"almaMater","http://dbpedia.org/resource/New_York_University"
"http://dbpedia.org/resource/Timothy_Browning",1976-02-28,"institution","http://dbpedia.org/resource/Institute_of_Science_and_Technology_Austria"
"http://dbpedia.org/resource/Dan_Margalit_(mathematician)",1976-03-06,"institution","http://dbpedia.org/resource/Tufts_University"
"http://dbpedia.org/resource/Dan_Margalit_(mathematician)",1976-03-06,"institution","http://dbpedia.org/resource/Georgia_Institute_of_Technology"
"http://dbpedia.org/resource/Andrew_Booker_(mathematician)",1976,"institution","http://dbpedia.org/resource/University_of_Bristol"
"http://dbpedia.org/resource/Ioana_Dumitriu",1976-07-06,"institution","http://dbpedia.org/resource/University_of_California,_San_Diego"
"http://dbpedia.org/resource/Ioana_Dumitriu",1976-07-06,"institution","http://dbpedia.org/resource/University_of_Washington"
"http://dbpedia.org/resource/Rosi_Sexton",1977-07-16,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Rosi_Sexton",1977-07-16,"almaMater","http://dbpedia.org/resource/University_of_Manchester"
"http://dbpedia.org/resource/Rosi_Sexton",1977-07-16,"almaMater","http://dbpedia.org/resource/Oxford_Brookes_University"
"http://dbpedia.org/resource/Ben_Green_(mathematician)",1977-02-27,"almaMater","http://dbpedia.org/resource/Part_III_of_the_Mathematical_Tripos"
"http://dbpedia.org/resource/Ben_Green_(mathematician)",1977-02-27,"almaMater","http://dbpedia.org/resource/Bachelor_of_Arts"
"http://dbpedia.org/resource/Ben_Green_(mathematician)",1977-02-27,"almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge"
"http://dbpedia.org/resource/Emmanuel_Breuillard",1977-06-25,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Emmanuel_Breuillard",1977-06-25,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Emmanuel_Breuillard",1977-06-25,"almaMater","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Ovidiu_Savin",1977-01-01,"almaMater","http://dbpedia.org/resource/University_of_Texas_at_Austin"
"http://dbpedia.org/resource/Harald_Helfgott",1977-11-25,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Harald_Helfgott",1977-11-25,"almaMater","http://dbpedia.org/resource/Brandeis_University"
"http://dbpedia.org/resource/Jacob_Lurie",1977-12-07,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Jacob_Lurie",1977-12-07,"almaMater","http://dbpedia.org/resource/Harvard_College"
"http://dbpedia.org/resource/Reza_Sadeghi_(mathematician)",1977-04-20,"almaMater","http://dbpedia.org/resource/Sharif_University_of_Technology"
"http://dbpedia.org/resource/Federico_Ardila",1977,"almaMater","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Ben_Green_(mathematician)",1977-02-27,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Ben_Green_(mathematician)",1977-02-27,"institution","http://dbpedia.org/resource/University_of_Bristol"
"http://dbpedia.org/resource/Ben_Green_(mathematician)",1977-02-27,"institution","http://dbpedia.org/resource/University_of_British_Columbia"
"http://dbpedia.org/resource/Ben_Green_(mathematician)",1977-02-27,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Ben_Green_(mathematician)",1977-02-27,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Ben_Green_(mathematician)",1977-02-27,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Emmanuel_Breuillard",1977-06-25,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Emmanuel_Breuillard",1977-06-25,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Emmanuel_Breuillard",1977-06-25,"institution","http://dbpedia.org/resource/Paris-Sud_11_University"
"http://dbpedia.org/resource/Ovidiu_Savin",1977-01-01,"institution","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Harald_Helfgott",1977-11-25,"institution","http://dbpedia.org/resource/CNRS"
"http://dbpedia.org/resource/Harald_Helfgott",1977-11-25,"institution","http://dbpedia.org/resource/Institut_de_mathématiques_de_Jussieu_–_Paris_Rive_Gauche"
"http://dbpedia.org/resource/Jacob_Lurie",1977-12-07,"institution","http://dbpedia.org/resource/Massachusetts_Institute_of_Technology"
"http://dbpedia.org/resource/Jacob_Lurie",1977-12-07,"institution","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Jacob_Lurie",1977-12-07,"institution","http://dbpedia.org/resource/Institute_for_Advanced_Study"
"http://dbpedia.org/resource/Federico_Ardila",1977,"institution","http://dbpedia.org/resource/San_Francisco_State_University"
"http://dbpedia.org/resource/Federico_Ardila",1977,"institution","http://dbpedia.org/resource/University_of_Los_Andes_(Colombia)"
"http://dbpedia.org/resource/Carina_Curto",1978-04-15,"almaMater","http://dbpedia.org/resource/Duke_University"
"http://dbpedia.org/resource/Carina_Curto",1978-04-15,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Peter_Keevash",1978-11-30,"almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge"
"http://dbpedia.org/resource/Christoph_Koutschan",1978-12-12,"almaMater","http://dbpedia.org/resource/Research_Institute_for_Symbolic_Computation"
"http://dbpedia.org/resource/Christoph_Koutschan",1978-12-12,"almaMater","http://dbpedia.org/resource/University_of_Erlangen-Nuremberg"
"http://dbpedia.org/resource/Ciprian_Manolescu",1978-12-24,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Catherine_Meusburger",1978-01-07,"almaMater","http://dbpedia.org/resource/University_of_Freiburg"
"http://dbpedia.org/resource/Catherine_Meusburger",1978-01-07,"almaMater","http://dbpedia.org/resource/Heriot-Watt_University"
"http://dbpedia.org/resource/Daniel_Kráľ",1978-06-30,"almaMater","http://dbpedia.org/resource/Charles_University_in_Prague"
"http://dbpedia.org/resource/Philip_Gressman",1978-11-22,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Philip_Gressman",1978-11-22,"almaMater","http://dbpedia.org/resource/Washington_University"
"http://dbpedia.org/resource/Peter_Keevash",1978-11-30,"institution","http://dbpedia.org/resource/California_Institute_of_Technology"
"http://dbpedia.org/resource/Peter_Keevash",1978-11-30,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/Peter_Keevash",1978-11-30,"institution","http://dbpedia.org/resource/Queen_Mary,_University_of_London"
"http://dbpedia.org/resource/Ciprian_Manolescu",1978-12-24,"institution","http://dbpedia.org/resource/University_of_California,_Los_Angeles"
"http://dbpedia.org/resource/Ciprian_Manolescu",1978-12-24,"institution","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Ciprian_Manolescu",1978-12-24,"institution","http://dbpedia.org/resource/Clay_Mathematics_Institute"
"http://dbpedia.org/resource/Ciprian_Manolescu",1978-12-24,"institution","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Ciprian_Manolescu",1978-12-24,"institution","http://dbpedia.org/resource/Institute_for_Advanced_Study"
"http://dbpedia.org/resource/Catherine_Meusburger",1978-01-07,"institution","http://dbpedia.org/resource/University_of_Erlangen-Nuremberg"
"http://dbpedia.org/resource/Philip_Gressman",1978-11-22,"institution","http://dbpedia.org/resource/University_of_Pennsylvania"
"http://dbpedia.org/resource/Roman_Holowinsky",1979-07-26,"almaMater","http://dbpedia.org/resource/Rutgers_University"
"http://dbpedia.org/resource/Andrew_Putman",1979-10-22,"almaMater","http://dbpedia.org/resource/Rice_University"
"http://dbpedia.org/resource/Andrew_Putman",1979-10-22,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/Fernando_Codá_Marques",1979-10-08,"almaMater","http://dbpedia.org/resource/Instituto_Nacional_de_Matemática_Pura_e_Aplicada"
"http://dbpedia.org/resource/Fernando_Codá_Marques",1979-10-08,"almaMater","http://dbpedia.org/resource/Cornell_University"
"http://dbpedia.org/resource/Fernando_Codá_Marques",1979-10-08,"almaMater","http://dbpedia.org/resource/Federal_University_of_Alagoas"
"http://dbpedia.org/resource/Grégory_Miermont",1979-07-16,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Grégory_Miermont",1979-07-16,"almaMater","http://dbpedia.org/resource/Pierre_and_Marie_Curie_University"
"http://dbpedia.org/resource/Sourav_Chatterjee",1979-11-26,"almaMater","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Sourav_Chatterjee",1979-11-26,"almaMater","http://dbpedia.org/resource/Indian_Statistical_Institute"
"http://dbpedia.org/resource/Sophie_Morel",1979,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Sophie_Morel",1979,"almaMater","http://dbpedia.org/resource/Université_Paris-Sud"
"http://dbpedia.org/resource/Roman_Holowinsky",1979-07-26,"institution","http://dbpedia.org/resource/Ohio_State_University"
"http://dbpedia.org/resource/Andrew_Putman",1979-10-22,"institution","http://dbpedia.org/resource/Rice_University"
"http://dbpedia.org/resource/Andrew_Putman",1979-10-22,"institution","http://dbpedia.org/resource/University_of_Notre_Dame"
"http://dbpedia.org/resource/Fernando_Codá_Marques",1979-10-08,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Fernando_Codá_Marques",1979-10-08,"institution","http://dbpedia.org/resource/Instituto_Nacional_de_Matemática_Pura_e_Aplicada"
"http://dbpedia.org/resource/Grégory_Miermont",1979-07-16,"institution","http://dbpedia.org/resource/Institut_Universitaire_de_France"
"http://dbpedia.org/resource/Grégory_Miermont",1979-07-16,"institution","http://dbpedia.org/resource/École_normale_supérieure_de_Lyon"
"http://dbpedia.org/resource/Sourav_Chatterjee",1979-11-26,"institution","http://dbpedia.org/resource/University_of_California_at_Berkeley"
"http://dbpedia.org/resource/Sourav_Chatterjee",1979-11-26,"institution","http://dbpedia.org/resource/Stanford_University"
"http://dbpedia.org/resource/Sourav_Chatterjee",1979-11-26,"institution","http://dbpedia.org/resource/New_York_University"
"http://dbpedia.org/resource/Manuel_Kauers",1979,"institution","http://dbpedia.org/resource/Research_Institute_for_Symbolic_Computation"
"http://dbpedia.org/resource/Manuel_Kauers",1979,"institution","http://dbpedia.org/resource/Johannes_Kepler_University"
"http://dbpedia.org/resource/Richard_Nickl",1980-06-13,"almaMater","http://dbpedia.org/resource/University_of_Vienna"
"http://dbpedia.org/resource/Toby_Gee",1980-01-02,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Toby_Gee",1980-01-02,"almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge"
"http://dbpedia.org/resource/Nikolai_Durov",1980-11-21,"almaMater","http://dbpedia.org/resource/University_of_Bonn"
"http://dbpedia.org/resource/Nikolai_Durov",1980-11-21,"almaMater","http://dbpedia.org/resource/Saint_Petersburg_State_University"
"http://dbpedia.org/resource/Mike_Develin",1980-08-27,"almaMater","http://dbpedia.org/resource/University_of_California,_Berkeley"
"http://dbpedia.org/resource/Mike_Develin",1980-08-27,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Richard_Nickl",1980-06-13,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Mike_Develin",1980-08-27,"institution","http://dbpedia.org/resource/D._E._Shaw_&_Co."
"http://dbpedia.org/resource/Mike_Develin",1980-08-27,"institution","http://dbpedia.org/resource/Facebook"
"http://dbpedia.org/resource/Vincent_Calvez",1981-08-20,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Vincent_Calvez",1981-08-20,"almaMater","http://dbpedia.org/resource/Pierre_and_Marie_Curie_University"
"http://dbpedia.org/resource/Melih_Onuş",1981-02-08,"almaMater","http://dbpedia.org/resource/Bilkent_University"
"http://dbpedia.org/resource/Melih_Onuş",1981-02-08,"almaMater","http://dbpedia.org/resource/Arizona_State_University"
"http://dbpedia.org/resource/Adrian_Ioana",1981-01-18,"almaMater","http://dbpedia.org/resource/University_of_Bucharest"
"http://dbpedia.org/resource/Adrian_Ioana",1981-01-18,"almaMater","http://dbpedia.org/resource/University_of_California,_Los_Angeles"
"http://dbpedia.org/resource/Akshay_Venkatesh",1981-11-21,"almaMater","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Akshay_Venkatesh",1981-11-21,"almaMater","http://dbpedia.org/resource/University_of_Western_Australia"
"http://dbpedia.org/resource/Melih_Onuş",1981-02-08,"institution","http://dbpedia.org/resource/Bilkent_University"
"http://dbpedia.org/resource/Melih_Onuş",1981-02-08,"institution","http://dbpedia.org/resource/Çankaya_University"
"http://dbpedia.org/resource/Melih_Onuş",1981-02-08,"institution","http://dbpedia.org/resource/ETH_Zürich"
